0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
0,7.8339999999999996,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7.8339999999999996,0
0,6.6063111999999995,9.5308444000000012,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.5308444000000012,6.6063111999999995,0
0,5.8088380851999997,8.99900961184,9.8983808970399991,10,10,10,10,10,10,10,10,10,10,10,10,9.8983808970399991,8.99900961184,5.8088380851999997,0
0,5.2416349086159038,8.5028222795440946,9.7255877743668151,9.9779893022988642,10,10,10,10,10,10,10,10,10,10,9.9779893022988642,9.7255877743668151,8.5028222795440946,5.2416349086159038,0
0,4.8126699719527455,8.0613001011796506,9.5154069391382947,9.928086648470849,9.9952324828779346,10,10,10,10,10,10,10,10,9.9952324828779346,9.928086648470849,9.5154069391382947,8.0613001011796506,4.8126699719527455,0
0,4.4738989420183284,7.6726063562909452,9.289833823077883,9.8532440111619941,9.9817213393539976,9.9989673557913612,10,10,10,10,10,10,9.9989673557913612,9.9817213393539976,9.8532440111619941,9.289833823077883,7.6726063562909452,4.4738989420183284,0
0,4.1976924571086069,7.3300577996655472,9.0615770005108516,9.7590375537093639,9.9576286372279412,9.9954555393666187,9.9997763292644102,10,10,10,10,9.9997763292644102,9.9954555393666187,9.9576286372279412,9.7590375537093639,9.0615770005108516,7.3300577996655472,4.1976924571086069,0
0,3.9669426040967162,7.0266345253708069,8.8375998974305574,9.6509824265766895,9.9228071155410547,9.9881981154552424,9.9988888932538771,9.9999515529186702,10,10,9.9999515529186702,9.9988888932538771,9.9881981154552424,9.9228071155410547,9.6509824265766895,8.8375998974305574,7.0266345253708069,3.9669426040967162,0
0,3.7704216125595198,6.7561498611731645,8.6215129600176521,9.5336705047555039,9.8780830848549712,9.9763395537071968,9.9967929492282703,9.9997213808352754,9.9999790127243671,9.9999790127243671,9.9997213808352754,9.9967929492282703,9.9763395537071968,9.8780830848549712,9.5336705047555039,8.6215129600176521,6.7561498611731645,3.7704216125595198,0
0,3.6004216831592242,6.5134229666659875,8.4149928339309792,9.4106411423476519,9.8247098680916398,9.9594316049564924,9.9929412389773073,9.9990870825491989,9.9998674065900133,9.9998674065900133,9.9990870825491989,9.9929412389773073,9.9594316049564924,9.8247098680916398,9.4106411423476519,8.4149928339309792,6.5134229666659875,3.6004216831592242,0
0,3.4514339675102552,6.2942000578910342,8.2186012060971922,9.2845019865535079,9.7640342921131786,9.9373400452932348,9.9868452237788308,9.9977558928315275,9.9995293702155319,9.9995293702155319,9.9977558928315275,9.9868452237788308,9.9373400452932348,9.7640342921131786,9.2845019865535079,8.2186012060971922,6.2942000578910342,3.4514339675102552,0
0,3.3194150635295419,6.094971688614617,8.0322834860832177,9.157110439689518,9.6973214856663787,9.9101407056130384,9.978101517834288,9.9953926419147123,9.998761099812782,9.998761099812782,9.9953926419147123,9.978101517834288,9.9101407056130384,9.6973214856663787,9.157110439689518,8.0322834860832177,6.094971688614617,3.3194150635295419,0
0,3.2013011655961505,5.9128626493693162,7.8556258166197024,9.0297644592446034,9.6256788081675158,9.8780347665189936,9.9663968554022642,9.9916473844388936,9.997301883851339,9.997301883851339,9.9916473844388936,9.9663968554022642,9.8780347665189936,9.6256788081675158,9.0297644592446034,7.8556258166197024,5.9128626493693162,3.2013011655961505,0
0,3.0947388218971361,5.745477440568993,7.6880551175722722,8.9033326241191926,9.550045734877564,9.841288929819445,9.9515021269667461,9.9861781198495585,9.9948523547058681,9.9948523547058681,9.9861781198495585,9.9515021269667461,9.841288929819445,9.550045734877564,8.9033326241191926,7.6880551175722722,5.745477440568993,3.0947388218971361,0
0,2.9978720630744689,5.5908361730940062,7.5289097074388502,8.7783922173751421,9.4711928323743599,9.8002022471364167,9.933261929253181,9.978667299791141,9.9910946761661137,9.9910946761661137,9.978667299791141,9.933261929253181,9.8002022471364167,9.4711928323743599,8.7783922173751421,7.5289097074388502,5.5908361730940062,2.9978720630744689,0
0,2.9092286472881184,5.4472720389243996,7.3775267783637588,8.6552962753686327,9.3897556320042952,9.7550784820338148,9.9115857460139143,9.9688324965326203,9.9857111367204752,9.9857111367204752,9.9688324965326203,9.9115857460139143,9.7550784820338148,9.3897556320042952,8.6552962753686327,7.3775267783637588,5.4472720389243996,2.9092286472881184,0
0,2.8276154295130906,5.3133934649510719,7.2332535242685392,8.5342578172314809,9.3062461354070756,9.7062204209343204,9.8864351240832598,9.9564335046632095,9.9783993097910972,9.9783993097910972,9.9564335046632095,9.8864351240832598,9.7062204209343204,9.3062461354070756,8.5342578172314809,7.2332535242685392,5.3133934649510719,2.8276154295130906,0
0,2.7520633074027749,5.1880194369355008,7.0954848142898612,8.4153807578605875,9.2210867720273679,9.6539169676022496,9.8578175742709355,9.9412738768458286,9.9688837230096965,9.9688837230096965,9.9412738768458286,9.8578175742709355,9.6539169676022496,9.2210867720273679,8.4153807578605875,7.0954848142898612,5.1880194369355008,2.7520633074027749,0
0,2.6817716322748142,5.0701545036227884,6.9636573708735376,8.2987068666544328,9.1346199991045491,9.5984463137596645,9.8257752864331547,9.9232023105988851,9.9569231376515077,9.9569231376515077,9.9232023105988851,9.8257752864331547,9.5984463137596645,9.1346199991045491,8.2987068666544328,6.9636573708735376,5.0701545036227884,2.6817716322748142,0
0,2.6160781778626601,4.9589482609783815,6.8372640925438013,8.1842290793690271,9.0471322760042181,9.5400695454282349,9.7903810735132293,9.9021094661729077,9.9423152753723123,9.9423152753723123,9.9021094661729077,9.7903810735132293,9.5400695454282349,9.0471322760042181,8.1842290793690271,6.8372640925438013,4.9589482609783815,2.6160781778626601,0
0,2.5544278556906637,4.8536775492685136,6.7158450258103022,8.0719160320579189,8.958860262357355,9.4790349578553474,9.7517296780534046,9.8779262808113568,9.9248981188271301,9.9248981188271301,9.8779262808113568,9.7517296780534046,9.4790349578553474,8.958860262357355,8.0719160320579189,6.7158450258103022,4.8536775492685136,2.5544278556906637,0
